address_code,address,address_read,address_read_through,address_code1,address1,address_read1,address_read_through1,address_code2,address2,address_read2,address_read_through2,address_code3,address3,address_read3,address_read_through3,address_code4,address4,address_read4,address_read_through4,address_code5,address5,address_read5,address_read_through5,address_detail_code1,address_detail1,address_detail_read1,address_detail_read_through1,address_detail_code2,address_detail2,address_detail_read2,address_detail_read_through2,post_code,address_level,address_name_type,exclude_level_flag,entrance_point,position/0,position/1,pastmap_id,pastmap_year,child_level_flag,distance,entrance_point/0/0,entrance_point/0/1,entrance_point/1/0,entrance_point/1/1,entrance_point/2/0,entrance_point/2/1,entrance_point/3/0,entrance_point/3/1,entrance_point/4/0,entrance_point/4/1,entrance_point/5/0,entrance_point/5/1,entrance_point/6/0,entrance_point/6/1,entrance_point/7/0,entrance_point/7/1,entrance_point/8/0,entrance_point/8/1
431010160000000700009,熊本県熊本市中央区上通町7-19,クマモトケンクマモトシチュウオウクカミトオリチョウ7-19,クマモトケンクマモトシチュウオウクカミトオリチョウナナジュウキュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00007,7,7,ナナ,00009,19,19,ジュウキュウ,860-0845,TBN,1,0,,130.7119897461,32.8049362522,,,0,,,,,,,,,,,,,,,,,,,
431010160000000700011,熊本県熊本市中央区上通町7-20,クマモトケンクマモトシチュウオウクカミトオリチョウ7-20,クマモトケンクマモトシチュウオウクカミトオリチョウナナニジュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00007,7,7,ナナ,00011,20,20,ニジュウ,860-0845,TBN,1,0,,130.7122322591,32.8051120334,,,0,,130.7122452799,32.8051529948,,,,,,,,,,,,,,,,
431010160000000700012,熊本県熊本市中央区上通町7-22,クマモトケンクマモトシチュウオウクカミトオリチョウ7-22,クマモトケンクマモトシチュウオウクカミトオリチョウナナニジュウニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00007,7,7,ナナ,00012,22,22,ニジュウニ,860-0845,TBN,1,0,,130.7122111003,32.8050420464,,,0,,,,,,,,,,,,,,,,,,,
431010160000000700013,熊本県熊本市中央区上通町7-23,クマモトケンクマモトシチュウオウクカミトオリチョウ7-23,クマモトケンクマモトシチュウオウクカミトオリチョウナナニジュウサン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00007,7,7,ナナ,00013,23,23,ニジュウサン,860-0845,TBN,1,0,,130.7121880425,32.8048890516,,,0,,130.7122246636,32.8048890516,,,,,,,,,,,,,,,,
431010160000000700015,熊本県熊本市中央区上通町7-32,クマモトケンクマモトシチュウオウクカミトオリチョウ7-32,クマモトケンクマモトシチュウオウクカミトオリチョウナナサンジュウニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00007,7,7,ナナ,00015,32,32,サンジュウニ,860-0845,TBN,1,0,,130.7119344076,32.8046001519,,,0,,130.7119273546,32.8045450846,130.7119398329,32.8045421007,130.7121487088,32.8045537652,,,,,,,,,,,,
431010160000000700016,熊本県熊本市中央区上通町7-35,クマモトケンクマモトシチュウオウクカミトオリチョウ7-35,クマモトケンクマモトシチュウオウクカミトオリチョウナナサンジュウゴ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00007,7,7,ナナ,00016,35,35,サンジュウゴ,860-0845,TBN,1,0,,130.7115676541,32.8046671549,,,0,,130.7114860026,32.8044680447,130.7115028212,32.8044634332,,,,,,,,,,,,,,
4310101600000008,熊本県熊本市中央区上通町8,クマモトケンクマモトシチュウオウクカミトオリチョウ8,クマモトケンクマモトシチュウオウクカミトオリチョウハチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,,,,,860-0845,GIK,1,0,,130.711164822,32.8059090169,,,1,,,,,,,,,,,,,,,,,,,
431010160000000800001,熊本県熊本市中央区上通町8-1,クマモトケンクマモトシチュウオウクカミトオリチョウ8-1,クマモトケンクマモトシチュウオウクカミトオリチョウハチイチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00001,1,1,イチ,860-0845,TBN,1,0,,130.7108100043,32.8056141493,,,0,,130.710792372,32.8056222873,,,,,,,,,,,,,,,,
431010160000000800008,熊本県熊本市中央区上通町8-2,クマモトケンクマモトシチュウオウクカミトオリチョウ8-2,クマモトケンクマモトシチュウオウクカミトオリチョウハチニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00008,2,2,ニ,860-0845,TBN,1,0,,130.7108699544,32.8056768121,,,0,,130.7108458116,32.805687934,,,,,,,,,,,,,,,,
431010160000000800015,熊本県熊本市中央区上通町8-3,クマモトケンクマモトシチュウオウクカミトオリチョウ8-3,クマモトケンクマモトシチュウオウクカミトオリチョウハチサン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00015,3,3,サン,860-0845,TBN,1,0,,130.710894911,32.8057210286,,,0,,,,,,,,,,,,,,,,,,,
431010160000000800017,熊本県熊本市中央区上通町8-7,クマモトケンクマモトシチュウオウクカミトオリチョウ8-7,クマモトケンクマモトシチュウオウクカミトオリチョウハチナナ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00017,7,7,ナナ,860-0845,TBN,1,0,,130.7112071398,32.8060240343,,,0,,,,,,,,,,,,,,,,,,,
431010160000000800018,熊本県熊本市中央区上通町8-8,クマモトケンクマモトシチュウオウクカミトオリチョウ8-8,クマモトケンクマモトシチュウオウクカミトオリチョウハチハチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00018,8,8,ハチ,860-0845,TBN,1,0,,130.7112605794,32.8061306424,,,0,,130.7112171766,32.8061501736,,,,,,,,,,,,,,,,
431010160000000800002,熊本県熊本市中央区上通町8-12,クマモトケンクマモトシチュウオウクカミトオリチョウ8-12,クマモトケンクマモトシチュウオウクカミトオリチョウハチジュウニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00002,12,12,ジュウニ,860-0845,TBN,1,0,,130.711429579,32.8063102214,,,0,,130.7114415148,32.8063395182,,,,,,,,,,,,,,,,
431010160000000800003,熊本県熊本市中央区上通町8-15,クマモトケンクマモトシチュウオウクカミトオリチョウ8-15,クマモトケンクマモトシチュウオウクカミトオリチョウハチジュウゴ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00003,15,15,ジュウゴ,860-0845,TBN,1,0,,130.7113924154,32.8062380642,,,0,,,,,,,,,,,,,,,,,,,
431010160000000800004,熊本県熊本市中央区上通町8-16,クマモトケンクマモトシチュウオウクカミトオリチョウ8-16,クマモトケンクマモトシチュウオウクカミトオリチョウハチジュウロク,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00004,16,16,ジュウロク,860-0845,TBN,1,0,,130.7113780382,32.8061016168,,,0,,130.7114404297,32.8060847982,,,,,,,,,,,,,,,,
431010160000000800005,熊本県熊本市中央区上通町8-17,クマモトケンクマモトシチュウオウクカミトオリチョウ8-17,クマモトケンクマモトシチュウオウクカミトオリチョウハチジュウナナ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00005,17,17,ジュウナナ,860-0845,TBN,1,0,,130.7113655599,32.8060438368,,,0,,130.7111827257,32.8061024306,130.7114203559,32.8060305447,,,,,,,,,,,,,,
431010160000000800006,熊本県熊本市中央区上通町8-18,クマモトケンクマモトシチュウオウクカミトオリチョウ8-18,クマモトケンクマモトシチュウオウクカミトオリチョウハチジュウハチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00006,18,18,ジュウハチ,860-0845,TBN,1,0,,130.7112586806,32.8059673394,,,0,,130.7111319987,32.8060313585,130.7113826497,32.8059187826,,,,,,,,,,,,,,
431010160000000800007,熊本県熊本市中央区上通町8-19,クマモトケンクマモトシチュウオウクカミトオリチョウ8-19,クマモトケンクマモトシチュウオウクカミトオリチョウハチジュウキュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00007,19,19,ジュウキュウ,860-0845,TBN,1,0,,130.7112055122,32.8059179688,,,0,,130.711362576,32.8058612739,,,,,,,,,,,,,,,,
431010160000000800009,熊本県熊本市中央区上通町8-20,クマモトケンクマモトシチュウオウクカミトオリチョウ8-20,クマモトケンクマモトシチュウオウクカミトオリチョウハチニジュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00009,20,20,ニジュウ,860-0845,TBN,1,0,,130.7111716037,32.8058422852,,,0,,130.7113471137,32.8058102756,,,,,,,,,,,,,,,,
431010160000000800010,熊本県熊本市中央区上通町8-21,クマモトケンクマモトシチュウオウクカミトオリチョウ8-21,クマモトケンクマモトシチュウオウクカミトオリチョウハチニジュウイチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00010,21,21,ニジュウイチ,860-0845,TBN,1,0,,130.7111450195,32.8057438151,,,0,,130.711311849,32.8057085503,,,,,,,,,,,,,,,,
431010160000000800011,熊本県熊本市中央区上通町8-22,クマモトケンクマモトシチュウオウクカミトオリチョウ8-22,クマモトケンクマモトシチュウオウクカミトオリチョウハチニジュウニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00011,22,22,ニジュウニ,860-0845,TBN,1,0,,130.7111645508,32.8056285265,,,0,,130.7112792969,32.8056062826,,,,,,,,,,,,,,,,
431010160000000800012,熊本県熊本市中央区上通町8-23,クマモトケンクマモトシチュウオウクカミトオリチョウ8-23,クマモトケンクマモトシチュウオウクカミトオリチョウハチニジュウサン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00012,23,23,ニジュウサン,860-0845,TBN,1,0,,130.7111650933,32.8055593533,,,0,,130.7110213216,32.8055170356,130.71125,32.8055257161,,,,,,,,,,,,,,
431010160000000800013,熊本県熊本市中央区上通町8-26,クマモトケンクマモトシチュウオウクカミトオリチョウ8-26,クマモトケンクマモトシチュウオウクカミトオリチョウハチニジュウロク,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00013,26,26,ニジュウロク,860-0845,TBN,1,0,,130.7109838867,32.8056174045,,,0,,130.7109027778,32.8055588108,,,,,,,,,,,,,,,,
431010160000000800014,熊本県熊本市中央区上通町8-27,クマモトケンクマモトシチュウオウクカミトオリチョウ8-27,クマモトケンクマモトシチュウオウクカミトオリチョウハチニジュウナナ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00014,27,27,ニジュウナナ,860-0845,TBN,1,0,,130.7108547635,32.8056043837,,,0,,130.7108436415,32.805574273,,,,,,,,,,,,,,,,
431010160000000800016,熊本県熊本市中央区上通町8-30,クマモトケンクマモトシチュウオウクカミトオリチョウ8-30,クマモトケンクマモトシチュウオウクカミトオリチョウハチサンジュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00008,8,8,ハチ,00016,30,30,サンジュウ,860-0845,TBN,1,0,,130.7111469184,32.8055129666,,,0,,130.7112369792,32.8054896376,,,,,,,,,,,,,,,,
4310101600000009,熊本県熊本市中央区上通町9,クマモトケンクマモトシチュウオウクカミトオリチョウ9,クマモトケンクマモトシチュウオウクカミトオリチョウキュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,,,,,860-0845,GIK,1,0,,130.711870931,32.8055430773,,,1,,,,,,,,,,,,,,,,,,,
431010160000000900001,熊本県熊本市中央区上通町9-1,クマモトケンクマモトシチュウオウクカミトオリチョウ9-1,クマモトケンクマモトシチュウオウクカミトオリチョウキュウイチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00001,1,1,イチ,860-0845,TBN,1,0,,130.7114653863,32.8054953342,,,0,,130.7113750543,32.8055333116,130.7114176432,32.8054142253,130.7114545356,32.8054044596,,,,,,,,,,,,
431010160000000900010,熊本県熊本市中央区上通町9-4,クマモトケンクマモトシチュウオウクカミトオリチョウ9-4,クマモトケンクマモトシチュウオウクカミトオリチョウキュウヨン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00010,4,4,ヨン,860-0845,TBN,1,0,,130.7115801324,32.8056024848,,,0,,130.7114171007,32.8056458876,,,,,,,,,,,,,,,,
431010160000000900011,熊本県熊本市中央区上通町9-5,クマモトケンクマモトシチュウオウクカミトオリチョウ9-5,クマモトケンクマモトシチュウオウクカミトオリチョウキュウゴ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00011,5,5,ゴ,860-0845,TBN,1,0,,130.7116984049,32.8057109918,,,0,,130.7114857313,32.8057888455,130.7115011936,32.8058325195,130.7117597114,32.8057969835,,,,,,,,,,,,
431010160000000900012,熊本県熊本市中央区上通町9-6,クマモトケンクマモトシチュウオウクカミトオリチョウ9-6,クマモトケンクマモトシチュウオウクカミトオリチョウキュウロク,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00012,6,6,ロク,860-0845,TBN,1,0,,130.7115397135,32.8057009549,,,0,,,,,,,,,,,,,,,,,,,
431010160000000900013,熊本県熊本市中央区上通町9-9,クマモトケンクマモトシチュウオウクカミトオリチョウ9-9,クマモトケンクマモトシチュウオウクカミトオリチョウキュウキュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00013,9,9,キュウ,860-0845,TBN,1,0,,130.711891276,32.8056673177,,,0,,130.7119238281,32.805753852,,,,,,,,,,,,,,,,
431010160000000900002,熊本県熊本市中央区上通町9-12,クマモトケンクマモトシチュウオウクカミトオリチョウ9-12,クマモトケンクマモトシチュウオウクカミトオリチョウキュウジュウニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00002,12,12,ジュウニ,860-0845,TBN,1,0,,130.712101237,32.805589464,,,0,,130.7120686849,32.8055992296,130.7121242947,32.8057134332,130.7121972656,32.805694987,,,,,,,,,,,,
431010160000000900003,熊本県熊本市中央区上通町9-13,クマモトケンクマモトシチュウオウクカミトオリチョウ9-13,クマモトケンクマモトシチュウオウクカミトオリチョウキュウジュウサン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00003,13,13,ジュウサン,860-0845,TBN,1,0,,130.7121742079,32.805445421,,,0,,130.712038303,32.8052609592,,,,,,,,,,,,,,,,
431010160000000900004,熊本県熊本市中央区上通町9-14,クマモトケンクマモトシチュウオウクカミトオリチョウ9-14,クマモトケンクマモトシチュウオウクカミトオリチョウキュウジュウヨン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00004,14,14,ジュウヨン,860-0845,TBN,1,0,,130.7123535156,32.8055455187,,,0,,130.7124004449,32.8055341254,130.7124126519,32.8055704753,,,,,,,,,,,,,,
431010160000000900005,熊本県熊本市中央区上通町9-16,クマモトケンクマモトシチュウオウクカミトオリチョウ9-16,クマモトケンクマモトシチュウオウクカミトオリチョウキュウジュウロク,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00005,16,16,ジュウロク,860-0845,TBN,1,0,,130.7123231337,32.8054516602,,,0,,130.7123744032,32.8054397244,130.7123876953,32.8054785156,,,,,,,,,,,,,,
431010160000000900006,熊本県熊本市中央区上通町9-17,クマモトケンクマモトシチュウオウクカミトオリチョウ9-17,クマモトケンクマモトシチュウオウクカミトオリチョウキュウジュウナナ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00006,17,17,ジュウナナ,860-0845,TBN,1,0,,130.7123103841,32.8054144965,,,0,,,,,,,,,,,,,,,,,,,
431010160000000900007,熊本県熊本市中央区上通町9-18,クマモトケンクマモトシチュウオウクカミトオリチョウ9-18,クマモトケンクマモトシチュウオウクカミトオリチョウキュウジュウハチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00007,18,18,ジュウハチ,860-0845,TBN,1,0,,130.7122759332,32.8053412543,,,0,,130.7123228624,32.8053304036,,,,,,,,,,,,,,,,
431010160000000900008,熊本県熊本市中央区上通町9-20,クマモトケンクマモトシチュウオウクカミトオリチョウ9-20,クマモトケンクマモトシチュウオウクカミトオリチョウキュウニジュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00008,20,20,ニジュウ,860-0845,TBN,1,0,,130.7122479926,32.8052433268,,,0,,,,,,,,,,,,,,,,,,,
431010160000000900009,熊本県熊本市中央区上通町9-26,クマモトケンクマモトシチュウオウクカミトオリチョウ9-26,クマモトケンクマモトシチュウオウクカミトオリチョウキュウニジュウロク,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00009,9,9,キュウ,00009,26,26,ニジュウロク,860-0845,TBN,1,0,,130.7116265191,32.8054052734,,,0,,130.7116040039,32.8054519314,130.7116102431,32.8053659397,,,,,,,,,,,,,,
4310101600000010,熊本県熊本市中央区上通町10,クマモトケンクマモトシチュウオウクカミトオリチョウ10,クマモトケンクマモトシチュウオウクカミトオリチョウジュウ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00010,10,10,ジュウ,,,,,860-0845,GIK,1,0,,130.7120412869,32.8059960938,,,1,,,,,,,,,,,,,,,,,,,
431010160000001000001,熊本県熊本市中央区上通町10-1,クマモトケンクマモトシチュウオウクカミトオリチョウ10-1,クマモトケンクマモトシチュウオウクカミトオリチョウジュウイチ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00010,10,10,ジュウ,00001,1,1,イチ,860-0845,TBN,1,0,,130.7117426215,32.8059627279,,,0,,130.7115478516,32.8060015191,130.711551378,32.8060112847,,,,,,,,,,,,,,
431010160000001000011,熊本県熊本市中央区上通町10-3,クマモトケンクマモトシチュウオウクカミトオリチョウ10-3,クマモトケンクマモトシチュウオウクカミトオリチョウジュウサン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00010,10,10,ジュウ,00011,3,3,サン,860-0845,TBN,1,0,,130.7116943359,32.8060679796,,,0,,130.7115820313,32.8060923937,,,,,,,,,,,,,,,,
431010160000001000012,熊本県熊本市中央区上通町10-4,クマモトケンクマモトシチュウオウクカミトオリチョウ10-4,クマモトケンクマモトシチュウオウクカミトオリチョウジュウヨン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00010,10,10,ジュウ,00012,4,4,ヨン,860-0845,TBN,1,0,,130.7117182075,32.8061271159,,,0,,,,,,,,,,,,,,,,,,,
431010160000001000013,熊本県熊本市中央区上通町10-5,クマモトケンクマモトシチュウオウクカミトオリチョウ10-5,クマモトケンクマモトシチュウオウクカミトオリチョウジュウゴ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00010,10,10,ジュウ,00013,5,5,ゴ,860-0845,TBN,1,0,,130.7118315972,32.8061903212,,,0,,130.7116514757,32.8062741428,130.7117564562,32.8062676324,130.7118375651,32.8062481011,,,,,,,,,,,,
431010160000001000014,熊本県熊本市中央区上通町10-7,クマモトケンクマモトシチュウオウクカミトオリチョウ10-7,クマモトケンクマモトシチュウオウクカミトオリチョウジュウナナ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00010,10,10,ジュウ,00014,7,7,ナナ,860-0845,TBN,1,0,,130.7119007704,32.8061480035,,,0,,130.7119278971,32.8062239583,,,,,,,,,,,,,,,,
431010160000001000002,熊本県熊本市中央区上通町10-12,クマモトケンクマモトシチュウオウクカミトオリチョウ10-12,クマモトケンクマモトシチュウオウクカミトオリチョウジュウジュウニ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00010,10,10,ジュウ,00002,12,12,ジュウニ,860-0845,TBN,1,0,,130.7122867839,32.8060411241,,,0,,130.7123158095,32.8061111111,130.7123893229,32.8060961914,,,,,,,,,,,,,,
431010160000001000003,熊本県熊本市中央区上通町10-13,クマモトケンクマモトシチュウオウクカミトオリチョウ10-13,クマモトケンクマモトシチュウオウクカミトオリチョウジュウジュウサン,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00010,10,10,ジュウ,00003,13,13,ジュウサン,860-0845,TBN,1,0,,130.7125453016,32.8060175239,,,0,,130.7125870768,32.8060026042,,,,,,,,,,,,,,,,
431010160000001000004,熊本県熊本市中央区上通町10-15,クマモトケンクマモトシチュウオウクカミトオリチョウ10-15,クマモトケンクマモトシチュウオウクカミトオリチョウジュウジュウゴ,JPN,日本,ニホン,ニホン,43,熊本県,クマモトケン,クマモトケン,101,熊本市中央区,クマモトシチュウオウク,クマモトシチュウオウク,016,上通町,カミトオリチョウ,カミトオリチョウ,000,,,,00010,10,10,ジュウ,00004,15,15,ジュウゴ,860-0845,TBN,1,0,,130.7125024414,32.8059179688,,,0,,130.7125431315,32.8059063043,130.7125610352,32.8059448242,,,,,,,,,,,,,,
